id,name,address_name,lon,lat,rubrics
70000001105263193,"Невис, аптека","Канонерский остров, 22/1",30.220219,59.903347,Аптеки
70000001007291956,"Невис, аптека","Двинская улица, 11",30.246583,59.909347,"Аптеки,Оптика,Доставка лекарств,Медицинские приборы,БАДы"
70000001104889435,"Столички, социальная аптека","Двинская улица, 6",30.252785,59.908945,Аптеки
70000001059396384,"Апрель, аптека","Стачек проспект, 15",30.274845,59.894269,"Аптеки,Медицинские приборы,Средства гигиены,Доставка лекарств"
70000001032721675,"Вита Экспресс, аптека","Стачек проспект, 4/1",30.275552,59.899066,"Аптеки,Средства гигиены,БАДы,Медицинские приборы,Доставка лекарств"
70000001033088949,"Невис, аптека","улица Трефолева, 15",30.270639,59.890932,"Аптеки,Доставка лекарств,БАДы,Медицинские приборы"
70000001041144645,"Леноблфарм, аптека","Стачек проспект, 1",30.274539,59.898812,"Аптеки,Оптика"
70000001086989677,"Здравсити, аптека","улица Трефолева, 22/25",30.269957,59.890652,"Аптеки,Доставка лекарств"
70000001039799261,"Ригла, аптека","площадь Стачек, 9",30.272732,59.899735,"Аптеки,Медицинские приборы,Доставка лекарств,БАДы,Средства гигиены"
5348552838486132,"Невис, аптека","Стачек проспект, 15",30.274934,59.894627,"Аптеки,Доставка лекарств"
70000001069303795,"Столички, социальная аптека","Стачек проспект, 41",30.26801,59.887158,"Аптеки,БАДы"
70000001092459514,"Столички, социальная аптека","Стачек проспект, 6",30.275951,59.898846,"Аптеки,БАДы,Медицинские расходные материалы"
70000001100883714,"Столички, социальная аптека","Стачек проспект, 22",30.272675,59.890835,Аптеки
70000001096081722,"Здравсити, аптека","Балтийская улица, 2",30.278168,59.897298,"Аптеки,БАДы,Медицинские приборы,Доставка лекарств,Медицинские расходные материалы"
70000001039073390,"Горздрав, аптека","Стачек проспект, 22",30.27257,59.89073,"Аптеки,Доставка лекарств"
70000001030540073,"Озерки, аптека","Стачек проспект, 1",30.274851,59.898433,"Аптеки,БАДы,Средства гигиены,Медицинские приборы"
70000001061099896,"Планета, аптечный пункт","Двинская улица, 3",30.256295,59.90925,Аптеки
70000001056994873,"Алоэ, аптека","Урхов переулок, 7 лит А",30.281651,59.893017,"Аптеки,Доставка лекарств"
70000001087332845,"ID, аптека","Ивана Черных, 25",30.28312,59.901861,Аптеки
70000001104541226,"Леноблфарм, аптека","Промышленная улица, 21 ст1",30.257811,59.896639,"Аптеки,Доставка лекарств"
5348552839944746,"Здравсити, аптека","улица Трефолева, 22",30.270011,59.890689,"Аптеки,Средства гигиены,Медицинские приборы"
70000001044855148,"Вита Экспресс, аптека","Стачек проспект, 99",30.248654,59.858942,"Аптеки,Доставка лекарств,Фитопродукция,Медицинские приборы,БАДы"
70000001051610886,"Столички, социальная аптека","улица Маршала Казакова, 1 к1 лит Д",30.247171,59.860189,"Аптеки,Доставка лекарств"
70000001089889593,"Озерки, аптека","проспект Маршала Жукова, 30 к1",30.231284,59.857036,"Аптеки,Медицинские приборы,Средства гигиены,БАДы,Медицинские расходные материалы"
70000001043412607,"Алоэ, аптека","Стачек проспект, 105",30.241037,59.855178,"Аптеки,Доставка лекарств"
70000001084007281,Аптека плюс,"Стачек проспект, 101 к1",30.246716,59.859116,Аптеки
70000001094725323,"Здравсити, аптека","улица Маршала Казакова, 1 к1 лит В",30.248194,59.860499,"Аптеки,Доставка лекарств,БАДы,Медицинские расходные материалы,Медицинские приборы"
70000001050919505,"Леноблфарм, аптека","проспект Маршала Жукова, 30 к4",30.229282,59.856323,"Аптеки,Доставка лекарств,Оптика"
70000001040615245,"Вита Экспресс, аптека","улица Маршала Казакова, 1 к1",30.24822,59.859943,"Аптеки,Доставка лекарств"
5348552839944740,"Здравсити, аптека","улица Маршала Казакова, 1 к1",30.248853,59.859906,"Аптеки,Доставка лекарств,Медицинские приборы"
70000001059450833,"Еаптека, аптечный пункт","улица Маршала Говорова, 12 к1",30.26638,59.878836,"Аптеки,БАДы,Доставка лекарств,Ортопедические товары,Медицинские приборы"
70000001104394162,"Ваша №1, аптека","Стачек проспект, 94",30.261341,59.866755,"Аптеки,Фитопродукция"
70000001057536931,"Апрель, аптека","Стачек проспект, 75",30.25957,59.867283,Аптеки
70000001007474740,"Петербургские аптеки, аптека №88","Стачек проспект, 88",30.260504,59.868913,"Аптеки,Фитопродукция,Средства гигиены,БАДы,Медицинские приборы"
70000001100890752,"Здоров.ру, аптека","Стачек проспект, 88",30.260542,59.868773,"Аптеки,Доставка лекарств"
5348552838480870,"Озерки, аптека","Стачек проспект, 75",30.259669,59.866936,"Аптеки,Доставка лекарств"
70000001029720601,"Омнифарм, аптека","улица Васи Алексеева, 26",30.275616,59.877081,"Аптеки,Доставка лекарств,Медицинские расходные материалы"
70000001068422227,"Озерки, аптека","улица Маршала Говорова, 11/3",30.267534,59.878537,"Аптеки,Средства гигиены,Медицинские приборы,БАДы"
70000001057303013,"Столички, социальная аптека","Стачек проспект, 75",30.25953,59.867727,Аптеки
70000001025832781,"Горздрав, аптека","Стачек проспект, 90",30.260956,59.867996,"Аптеки,Доставка лекарств,БАДы,Медицинские приборы,Средства гигиены"
70000001063527209,"Апрель, аптека","улица Васи Алексеева, 13",30.270927,59.877628,"Аптеки,Фитопродукция,Средства гигиены,Доставка лекарств,Детское питание"
70000001040109770,Магнит Аптека,"Краснопутиловская улица, 12",30.264887,59.873056,"Аптеки,Фитопродукция,БАДы"
5348552839992116,"Невис, аптека","Автовская улица, 15",30.26838,59.86753,"Аптеки,Медицинские приборы,Доставка лекарств"
70000001056598517,"Столички, социальная аптека","улица Маршала Говорова, 14",30.267436,59.879732,"Аптеки,Ортопедические товары,БАДы,Медицинские приборы"
