id,name,address_name,lon,lat,rubrics
70000001076233392,"СПб Городская больница №14, центр спасения конечностей","улица Косинова, 19/9",30.271579,59.895108,Больницы
5348552838554189,"СПб Городская больница №14, городской центр по лечению гнойной инфекции","улица Косинова, 19",30.272034,59.895528,Больницы
70000001094640309,"СПб Городская больница №14, отделение платных услуг","улица Косинова, 19",30.272034,59.895528,"Больницы,Хирург,Терапевт,Эндокринолог,Ангиохирург,Медицинские анализы,Медицинская диагностика"
70000001096433145,Медкомплекс,"Промышленная улица, 14а",30.269161,59.898062,Больницы
5348553838550695,"АльфаМед, сеть медицинских центров","улица Маршала Казакова, 9 к1",30.239888,59.859953,"Больницы,Многопрофильные медицинские центры,Диетолог,Медицинская диагностика,ЛОР (отоларинголог),Гастроэнтеролог,Массажист,Флеболог,Эндокринолог,Дерматолог,Терапевт,Ведение беременности,Медицинские анализы,Невролог,Гинеколог,Уролог,Кардиолог,Процедурный кабинет,Пульмонолог"
5348552840137942,"Городская наркологическая больница, отделение медицинской реабилитации для лиц с наркологическими расстройствами №2","улица Маршала Говорова, 6/5",30.26358,59.875846,Реабилитационные центры
5348552838557110,"Наркологическая больница, наркологический кабинет Кировского района","Краснопутиловская улица, 4",30.260586,59.87516,Диспансеры
