id,name,address_name,lon,lat,rubrics
70000001062269742,"Портал, мультимедийный библиотечно-культурный комплекс","Двинская улица, 10",30.249255,59.908904,"Библиотеки,Копировальные услуги"
5348552838677499,Библиотека №1 им. И.И. Лепсе,"улица Корнеева, 6",30.269547,59.885386,"Библиотеки,Копировальные услуги"
5348552838677533,Библиотека №3,"Кронштадтская улица, 20",30.257501,59.868836,Библиотеки
5348552838677651,"Детская библиотека №6, Кировский район","Автовская улица, 32",30.275217,59.874931,Библиотеки
5348552838677512,Библиотека №2,"Краснопутиловская улица, 26",30.269712,59.87062,"Библиотеки,Копировальные услуги"
