rubric_id,rubric_name,rubric_alias,parent_id
19288,Пиво - опт,pivo_opt,14
372,Питьевая вода,pitevaya_voda,14
55723,Пищевой лёд,pishhevojj_ljod,14
558,Продажа кофе,prodazha_kofe,14
112683,Продажа чая,prodazha_chaya,14
111592,Продовольственные киоски,prodovolstvennye_kioski,14
373,Продуктовые магазины,produktovye_magaziny,14
561,Продукты быстрого приготовления,produkty_bystrogo_prigotovleniya,14
1273,Продукты пчеловодства,produkty_pchelovodstva,14
112801,Разливное вино,razlivnoe_vino,14
19290,Разливное пиво,razlivnoe_pivo,14
112704,Растениеводство,rastenievodstvo,14
110976,Ремонт электронных сигарет,remont_ehlektronnykh_sigaret,14
366,Рыба и морепродукты,ryba_i_moreprodukty,14
559,Сахар и соль,sakhar_i_sol,14
879,Снеки,sneki,14
501,Специи,specii,14
110456,Сухой паёк,sukhojj_pajok,14
935,Сыры,syry,14
925,Сырьё для пищевой промышленности,syrjo_dlya_pishhevojj_promyshlennosti,14
367,Табачные изделия и товары для курения,tabachnye_izdeliya_i_tovary_dlya_kureniya,14
20223,Фастфудная продукция - опт,fastfudnaya_produkciya_opt,14
544,Хлебобулочные изделия,khlebobulochnye_izdeliya,14
110483,Электронные сигареты,ehlektronnye_sigarety,14
110324,Ягоды и грибы,yagody_i_griby,14
5266,Яйцо,yajjco,14
7,Реклама / Полиграфия / СМИ,reklama_poligrafiya_smi,
18854,Indoor-реклама,indoor_reklama,7
666,PR и связи с общественностью,pr_i_svyazi_s_obshhestvennostyu,7
52973,Аромамаркетинг,aromamarketing,7
378,Бумага для полиграфии,bumaga_dlya_poligrafii,7
5602,Видеосъёмка,videosjomka,7
1059,Газеты,gazety,7
110519,Гидроабразивная резка неметаллов,gidroabrazivnaya_rezka_nemetallov,7
52194,Голографическая продукция,golograficheskaya_produkciya,7
16022,Гравировка,gravirovka,7
49523,Деколирование,dekolirovanie,7
321,Дизайн рекламы,dizajjn_reklamy,7
334,Директ-мэйл,direkt_mehjjl,7
254,Журналы,zhurnaly,7
7579,Изготовление рекламных конструкций,izgotovlenie_reklamnykh_konstrukcijj,7
110506,Изготовление табличек,izgotovlenie_tablichek,7
58621,Изготовление фотокниг,izgotovlenie_fotoknig,7
14398,Информационные агентства,informacionnye_agentstva,7
56516,Контрольные браслеты,kontrolnye_braslety,7
15075,Копировальные услуги,kopirovalnye_uslugi,7
110494,Лазерная резка неметаллов,lazernaya_rezka_nemetallov,7
333,Маркетинговые исследования,marketingovye_issledovaniya,7
945,Материалы для наружной рекламы,materialy_dlya_naruzhnojj_reklamy,7
112623,Музыкальное оформление бизнеса,muzykalnoe_oformlenie_biznesa,7
8192,Оперативная полиграфия,operativnaya_poligrafiya,7
8188,Офсетная печать,ofsetnaya_pechat,7
112419,Оцифровка,ocifrovka,7
625,Печать на сувенирах,pechat_na_suvenirakh,7
110496,Плоттерная резка,plotternaya_rezka,7
9509,Подписка на печатные издания,podpiska_na_pechatnye_izdaniya,7
8402,Полиграфия,poligrafiya,7
8368,Послепечатная обработка,poslepechatnaya_obrabotka,7
255,Предпечатная подготовка,predpechatnaya_podgotovka,7
52959,Продажа печатной продукции,prodazha_pechatnojj_produkcii,7
7319,Производство пластиковых карт,proizvodstvo_plastikovykh_kart,7
1204,Промоушн-акции,promoushn_akcii,7
110497,Прямая цифровая печать,pryamaya_cifrovaya_pechat,7
256,Радиостанции,radiostancii,7
7578,Размещение наружной рекламы,razmeshhenie_naruzhnojj_reklamy,7
464,Расходные материалы для полиграфии,raskhodnye_materialy_dlya_poligrafii,7
18315,Реклама в интернете,reklama_v_internete,7
322,Реклама в СМИ,reklama_v_smi,7
1613,Реклама на транспорте,reklama_na_transporte,7
9827,Рекламные агентства полного цикла,reklamnye_agentstva_polnogo_cikla,7
923,Световая реклама,svetovaya_reklama,7
18530,Согласование наружной рекламы,soglasovanie_naruzhnojj_reklamy,7
1060,Справочники,spravochniki,7
8367,Студии звукозаписи,studii_zvukozapisi,7
113218,Студии подкастов,studii_podkastov,7
8189,Тампопечать,tampopechat,7
47736,Теле- и радиокомпании,tele_i_radiokompanii,7
47741,Телеканалы,telekanaly,7
8190,Термотрансфер,termotransfer,7
1123,Тиражирование дисков,tirazhirovanie_diskov,7
54145,Услуги продюсирования,uslugi_prodyusirovaniya,7
110342,УФ-печать,uf_pechat,7
8191,Флексопечать,fleksopechat,7
51324,Фотобанки,fotobanki,7
1015,Фотостудии,fotostudii,7
110493,Фрезеровка неметаллов,frezerovka_nemetallov,7
8193,Шелкография,shelkografiya,7
622,Широкоформатная печать,shirokoformatnaya_pechat,7
8,Спорт / Отдых / Туризм,sport_otdykh_turizm,
51646,Авиаклубы,aviakluby,8
112548,Авто- и мотодромы,avto_i_motodromy,8
110332,Аквааэробика,akvaaehrobika,8
111005,Аренда коттеджей / гостевых домов,arenda_kottedzhejj_gostevykh_domov,8
110498,Аренда спортивных площадок,arenda_sportivnykh_ploshhadok,8
112685,Атрибутика для болельщиков,atributika_dlya_bolelshhikov,8
547,Базы отдыха,bazy_otdykha,8
261,Бассейны,bassejjny,8
110427,Батутные центры,batutnye_centry,8
110387,Бронирование гостиниц,bronirovanie_gostinic,8
71232,Велнес-залы,velnes_zaly,8
809,Велосипеды,velosipedy,8
631,Водно-спортивная техника,vodno_sportivnaya_tekhnika,8
113083,Водные прогулки,vodnye_progulki,8
68951,Военно-патриотические клубы,voenno_patrioticheskie_kluby,8
51221,Гольф-клубы,golf_kluby,8
24472,Горнолыжные комплексы,gornolyzhnye_kompleksy,8
111540,Горнолыжные подъёмники,gornolyzhnye_podjomniki,8
269,Гостиницы,gostinicy,8
270,Детские лагеря,detskie_lagerya,8
774,Детское игровое оборудование,detskoe_igrovoe_oborudovanie,8
112677,Дневные детские лагеря,dnevnye_detskie_lagerya,8
51008,Картинг,karting,8
11974,Каток,katok,8
19487,Квартиры посуточно,kvartiry_posutochno,8
70348,Кемпинги,kempingi,8
112684,Клубы настольного тенниса,kluby_nastolnogo_tennisa,8
262,Конные клубы,konnye_kluby,8
19601,Круизы,kruizy,8
113042,Ледовые дворцы,ledovye_dvorcy,8
110490,Лодочные станции,lodochnye_stancii,8
112877,Лыжные базы,lyzhnye_bazy,8
47105,Наградная продукция,nagradnaya_produkciya,8
111539,Обучение горнолыжному спорту,obuchenie_gornolyzhnomu_sportu,8
4515,Обучение танцам,obuchenie_tancam,8
112545,Общежития для рабочих,obshhezhitiya_dlya_rabochikh,8
25108,Организация активных туров,organizaciya_aktivnykh_turov,8
113082,Организация выездного детского лагеря,organizaciya_vyezdnogo_detskogo_lagerya,8
112541,Отели для свиданий,oteli_dlya_svidanijj,8
110491,Охотничьи центры,okhotnichi_centry,8
113419,Падел-корты,padel_korty,8
51414,Подводное снаряжение,podvodnoe_snaryazhenie,8
20863,Помощь в оформлении загранпаспортов,pomoshh_v_oformlenii_zagranpasportov,8
266,Профессиональные спортивные клубы,professionalnye_sportivnye_kluby,8
52495,Ремонт спортивного инвентаря,remont_sportivnogo_inventarya,8
110423,Ремонт спортивного оборудования,remont_sportivnogo_oborudovaniya,8
112855,Ремонт спортивной экипировки,remont_sportivnojj_ehkipirovki,8
110422,Ремонт товаров для охоты,remont_tovarov_dlya_okhoty,8
110481,Ремонт товаров для рыбалки,remont_tovarov_dlya_rybalki,8
51244,Рыболовные центры,rybolovnye_centry,8
110303,Скалодромы,skalodromy,8
99736,Сквош-корты,skvosh_korty,8
607,Спортивная одежда и обувь,sportivnaya_odezhda_i_obuv,8
696,Спортивное оборудование,sportivnoe_oborudovanie,8
1233,Спортивное питание,sportivnoe_pitanie,8
51370,Спортивно-интеллектуальные клубы,sportivno_intellektualnye_kluby,8
61066,Спортивно-развлекательные товары,sportivno_razvlekatelnye_tovary,8
264,Спортивно-технические клубы,sportivno_tekhnicheskie_kluby,8
51256,Спортивные секции,sportivnye_sekcii,8
633,Спортивные школы,sportivnye_shkoly,8
764,Спортивный инвентарь,sportivnyjj_inventar,8
309,Спортивный прокат,sportivnyjj_prokat,8
634,Стадионы / Спортивные арены,stadiony_sportivnye_areny,8
51241,Теннисные корты,tennisnye_korty,8
53139,Товары для конного спорта,tovary_dlya_konnogo_sporta,8
384,Товары для охоты,tovary_dlya_okhoty,8
259,Товары для рыбалки,tovary_dlya_rybalki,8
505,Товары для туризма и отдыха,tovary_dlya_turizma_i_otdykha,8
267,Тренажёрные залы,trenazhjornye_zaly,8
272,Турагентства,turagentstva,8
23494,Турагентства внутреннего туризма,turagentstva_vnutrennego_turizma,8
16615,Туроператоры,turoperatory,8
112878,Тюбинговые трассы,tyubingovye_trassy,8
20773,Федерации спорта,federacii_sporta,8
268,Фитнес-клубы,fitnes_kluby,8
52681,Хостелы,khostely,8
112588,Центры адаптивного спорта,centry_adaptivnogo_sporta,8
20228,Центры йоги,centry_jjogi,8
112621,Центры тестирования ГТО,centry_testirovaniya_gto,8
9965,Яхт-клубы,yakht_kluby,8
42867,Строительные / отделочные материалы,stroitelnye_otdelochnye_materialy,
993,Автоматические ворота и шлагбаумы,avtomaticheskie_vorota_i_shlagbaumy,42867
110445,Автоматические двери,avtomaticheskie_dveri,42867
19119,Асбестотехническая продукция,asbestotekhnicheskaya_produkciya,42867
1196,Бетон и раствор,beton_i_rastvor,42867
1558,Витражи и мозаика,vitrazhi_i_mozaika,42867
69342,Вторичные стройматериалы,vtorichnye_strojjmaterialy,42867
9972,Входные двери,vkhodnye_dveri,42867
582,Герметики и клеи,germetiki_i_klei,42867
280,Гидроизоляционные материалы,gidroizolyacionnye_materialy,42867
580,Гипсокартон,gipsokarton,42867
53266,Грязепоглощающие покрытия,gryazepogloshhayushhie_pokrytiya,42867
13648,Декоративные отделочные материалы,dekorativnye_otdelochnye_materialy,42867
768,"ДСП, ДВП, фанера",dsp_dvp_fanera,42867
283,Железобетонные изделия,zhelezobetonnye_izdeliya,42867
937,Заборы и ограждения,zabory_i_ograzhdeniya,42867
594,Замки и скобяные изделия,zamki_i_skobyanye_izdeliya,42867
8740,Звукоизоляционные материалы,zvukoizolyacionnye_materialy,42867
538,Керамическая плитка,keramicheskaya_plitka,42867
1197,Керамогранит,keramogranit,42867
579,Кирпич,kirpich,42867
10458,Комплектующие для дверей,komplektuyushhie_dlya_dverejj,42867
1556,Комплектующие для окон,komplektuyushhie_dlya_okon,42867
805,Крепёж,krepjozh,42867
284,Кровельные материалы,krovelnye_materialy,42867
285,Лаки и краски,laki_i_kraski,42867
549,Материалы для дорожного строительства,materialy_dlya_dorozhnogo_stroitelstva,42867
9973,Межкомнатные двери,mezhkomnatnye_dveri,42867
473,Металлоконструкции для строительства,metallokonstrukcii_dlya_stroitelstva,42867
287,Напольные покрытия,napolnye_pokrytiya,42867
584,Натяжные потолки,natyazhnye_potolki,42867
50084,Облицовочный камень,oblicovochnyjj_kamen,42867
556,Обои,oboi,42867
47773,Огнезащитные материалы,ognezashhitnye_materialy,42867
15769,Огнеупорные материалы,ogneupornye_materialy,42867
288,Окна,okna,42867
688,Оргстекло и поликарбонат,orgsteklo_i_polikarbonat,42867
9776,Отделочные материалы,otdelochnye_materialy,42867
802,Перегородки,peregorodki,42867
10274,Песок и щебень,pesok_i_shheben,42867
281,Пило- и лесоматериалы,pilo_i_lesomaterialy,42867
47342,Плёнки для стёкол зданий,pljonki_dlya_stjokol_zdanijj,42867
766,Погонажные изделия,pogonazhnye_izdeliya,42867
110393,Подвесные потолки,podvesnye_potolki,42867
590,Порошковые краски,poroshkovye_kraski,42867
56669,Противопожарные конструкции,protivopozharnye_konstrukcii,42867
102043,Резиновые покрытия,rezinovye_pokrytiya,42867
110381,Светопрозрачные конструкции,svetoprozrachnye_konstrukcii,42867
25194,Системы водоотведения,sistemy_vodootvedeniya,42867
292,Стекло и зеркала,steklo_i_zerkala,42867
24184,Стекломагнезитовые листы,steklomagnezitovye_listy,42867
583,Стеновые панели,stenovye_paneli,42867
16623,Строительные блоки,stroitelnye_bloki,42867
112647,Строительные гипермаркеты,stroitelnye_gipermarkety,42867
9777,Стройматериалы,strojjmaterialy,42867
578,Сухие строительные смеси,sukhie_stroitelnye_smesi,42867
7669,Сэндвич-панели,sehndvich_paneli,42867
293,Теплоизоляционные материалы,teploizolyacionnye_materialy,42867
540,Тротуарная плитка,trotuarnaya_plitka,42867
503,Фасадные материалы и конструкции,fasadnye_materialy_i_konstrukcii,42867
10902,Цемент,cement,42867
9,Строительство / Недвижимость / Ремонт,stroitelstvo_nedvizhimost_remont,
6510,Автоматизация инженерных систем,avtomatizaciya_inzhenernykh_sistem,9
275,Агентства недвижимости,agentstva_nedvizhimosti,9
7361,Алмазное бурение и резка,almaznoe_burenie_i_rezka,9
12166,Антикоррозийная обработка металла,antikorrozijjnaya_obrabotka_metalla,9
111506,Аренда концертных площадок,arenda_koncertnykh_ploshhadok,9
110748,Аренда лофтов,arenda_loftov,9
571,Аренда помещений,arenda_pomeshhenijj,9
112596,Археологические работы,arkheologicheskie_raboty,9
273,Архитектурное проектирование,arkhitekturnoe_proektirovanie,9
13796,Бизнес-центры,biznes_centry,9
9228,Биотуалеты,biotualety,9
483,Буровые работы,burovye_raboty,9
14488,Быстровозводимые здания,bystrovozvodimye_zdaniya,9
484,Взрывные работы,vzryvnye_raboty,9
699,"Внутренние системы отопления, водоснабжения, канализации",vnutrennie_sistemy_otopleniya_vodosnabzheniya_kanalizacii,9
46726,Входные группы,vkhodnye_gruppy,9
689,Высотные работы,vysotnye_raboty,9
485,Геодезические работы,geodezicheskie_raboty,9
52674,Геологические работы,geologicheskie_raboty,9
486,Геофизические работы,geofizicheskie_raboty,9
10139,Гидрогеологические работы,gidrogeologicheskie_raboty,9
17448,Гидроизоляционные работы,gidroizolyacionnye_raboty,9
671,Гидромассажное оборудование,gidromassazhnoe_oborudovanie,9
10801,Гидротехническое строительство,gidrotekhnicheskoe_stroitelstvo,9
12997,Девелопмент,development,9
710,Деревообработка,derevoobrabotka,9
331,Дизайн интерьеров,dizajjn_intererov,9
110369,Дизайн ювелирных изделий,dizajjn_yuvelirnykh_izdelijj,9
113424,Доверительное управление недвижимостью,doveritelnoe_upravlenie_nedvizhimostyu,9
295,Застройщики,zastrojjshhiki,9
110326,Звукоизоляционные работы,zvukoizolyacionnye_raboty,9
53397,Земляные работы,zemlyanye_raboty,9
52256,Изготовление макетов / Прототипирование,izgotovlenie_maketov_prototipirovanie,9
703,Инжиниринговые услуги,inzhiniringovye_uslugi,9
135,Кадастровые работы,kadastrovye_raboty,9
104110,Коворкинг,kovorking,9
17379,Конференц-залы,konferenc_zaly,9
647,Кровельные работы,krovelnye_raboty,9
274,Ландшафтный дизайн,landshaftnyjj_dizajjn,9
110744,Локальные очистные сооружения,lokalnye_ochistnye_sooruzheniya,9
704,Монтаж климатических систем,montazh_klimaticheskikh_sistem,9
104197,Монтаж сантехнического оборудования,montazh_santekhnicheskogo_oborudovaniya,9
110321,Монтаж систем освещения,montazh_sistem_osveshheniya,9
10021,"Наружное отопление, водоснабжение, канализация",naruzhnoe_otoplenie_vodosnabzhenie_kanalizaciya,9
16285,Недвижимость за рубежом,nedvizhimost_za_rubezhom,9
603,Новостройки,novostrojjki,9
440,Оборудование для очистки воды,oborudovanie_dlya_ochistki_vody,9
18474,Обслуживание бассейнов,obsluzhivanie_bassejjnov,9
111006,Озеленение помещений,ozelenenie_pomeshhenijj,9
19504,Остекление и отделка балконов,osteklenie_i_otdelka_balkonov,9
10112,Подводно-технические работы,podvodno_tekhnicheskie_raboty,9
708,Полимерная порошковая окраска,polimernaya_poroshkovaya_okraska,9
55693,Продажа земельных участков,prodazha_zemelnykh_uchastkov,9
113504,Продажа коттеджей,prodazha_kottedzhejj,9
17068,Проектирование дорог и мостов,proektirovanie_dorog_i_mostov,9
5659,Проектирование инженерных систем,proektirovanie_inzhenernykh_sistem,9
110386,Проектирование объектов добычи полезных ископаемых,proektirovanie_obektov_dobychi_poleznykh_iskopaemykh,9
55669,Промышленная очистка сооружений,promyshlennaya_ochistka_sooruzhenijj,9
700,Промышленное строительство,promyshlennoe_stroitelstvo,9
54144,Промышленный дизайн,promyshlennyjj_dizajjn,9
99231,Распиловка древесины,raspilovka_drevesiny,9
587,Ремонт зданий,remont_zdanijj,9
22771,Ремонт окон,remont_okon,9
276,Ремонт помещений,remont_pomeshhenijj,9
54403,Репетиционные студии,repeticionnye_studii,9
21075,Реставрация ванн,restavraciya_vann,9
291,Сантехника,santekhnika,9
11641,Свайные работы,svajjnye_raboty,9
15335,Сварочные работы,svarochnye_raboty,9
15095,Снос зданий,snos_zdanijj,9
21039,Согласование перепланировок,soglasovanie_pereplanirovok,9
701,Строительство административных зданий,stroitelstvo_administrativnykh_zdanijj,9
8068,Строительство АЗС,stroitelstvo_azs,9
299,Строительство бань и саун,stroitelstvo_ban_i_saun,9
297,Строительство бассейнов и аквапарков,stroitelstvo_bassejjnov_i_akvaparkov,9
296,Строительство гаражей,stroitelstvo_garazhejj,9
298,Строительство дач и коттеджей,stroitelstvo_dach_i_kottedzhejj,9
294,Строительство дорог,stroitelstvo_dorog,9
51100,Строительство и обслуживание АЭС / ГЭС / ТЭЦ,stroitelstvo_i_obsluzhivanie_aehs_gehs_tehc,9
8020,Строительство и обслуживание наружного газоснабжения,stroitelstvo_i_obsluzhivanie_naruzhnogo_gazosnabzheniya,9
110349,Строительство и обслуживание фонтанов,stroitelstvo_i_obsluzhivanie_fontanov,9
15281,Строительство и обслуживание электросетей,stroitelstvo_i_obsluzhivanie_ehlektrosetejj,9
49618,"Строительство мостов, тоннелей и метрополитена",stroitelstvo_mostov_tonnelejj_i_metropolitena,9
51371,Строительство сельхозсооружений,stroitelstvo_selkhozsooruzhenijj,9
51327,Строительство спортивных сооружений,stroitelstvo_sportivnykh_sooruzhenijj,9
110444,Строительство фундамента,stroitelstvo_fundamenta,9
13651,Теплоизоляционные работы,teploizolyacionnye_raboty,9
489,"Товары для отопления, водоснабжения, канализации",tovary_dlya_otopleniya_vodosnabzheniya_kanalizacii,9
21371,Тонирование стёкол зданий,tonirovanie_stjokol_zdanijj,9
70159,Укладка напольных покрытий,ukladka_napolnykh_pokrytijj,9
110449,Услуги аквапечати,uslugi_akvapechati,9
110392,Услуги аэрографии,uslugi_aehrografii,9
113374,Услуги плиткореза,uslugi_plitkoreza,9
1609,Устройство промышленных и наливных полов,ustrojjstvo_promyshlennykh_i_nalivnykh_polov,9
648,Фасадные работы,fasadnye_raboty,9
54913,Экологические работы,ehkologicheskie_raboty,9
702,Экспертиза зданий и сооружений,ehkspertiza_zdanijj_i_sooruzhenijj,9
56757,Электроизмерительные работы,ehlektroizmeritelnye_raboty,9
279,Электромонтажные работы,ehlektromontazhnye_raboty,9
42872,Текстиль / Предметы интерьера,tekstil_predmety_interera,
112438,Автомобильные ткани,avtomobilnye_tkani,42872
53267,Декоративные аквасистемы,dekorativnye_akvasistemy,42872
392,Домашний текстиль,domashnijj_tekstil,42872
282,Жалюзи,zhalyuzi,42872
112439,Запчасти для чемоданов,zapchasti_dlya_chemodanov,42872
277,Интерьерные лестницы,interernye_lestnicy,42872
394,Карнизы,karnizy,42872
395,Керамические изделия,keramicheskie_izdeliya,42872
278,Кованые изделия,kovanye_izdeliya,42872
19505,Ковры,kovry,42872
112797,"Мангалы, коптильни, тандыры",mangaly_koptilni_tandyry,42872
554,Нетканые и технические материалы,netkanye_i_tekhnicheskie_materialy,42872
548,Печи и камины для помещений,pechi_i_kaminy_dlya_pomeshhenijj,42872
112796,Печники,pechniki,42872
996,Портьерные ткани и шторы,porternye_tkani_i_shtory,42872
610,Пряжа,pryazha,42872
110436,Рольставни,rolstavni,42872
23499,Таксидермические студии,taksidermicheskie_studii,42872
110299,Текстиль для ресторанов и гостиниц,tekstil_dlya_restoranov_i_gostinic,42872
508,Ткани,tkani,42872
110443,Чердачные лестницы,cherdachnye_lestnicy,42872
509,Швейная фурнитура,shvejjnaya_furnitura,42872
746,Товары для животных / Ветеринария,tovary_dlya_zhivotnykh_veterinariya,
697,Аквариумы,akvariumy,746
99209,Ветеринарное оборудование,veterinarnoe_oborudovanie,746
204,Ветеринарные аптеки,veterinarnye_apteki,746
205,Ветеринарные клиники,veterinarnye_kliniki,746
51407,Ветеринарные лаборатории,veterinarnye_laboratorii,746
641,Ветеринарные препараты - опт,veterinarnye_preparaty_opt,746
110651,Выгул животных,vygul_zhivotnykh,746
51092,Выездные ветеринары,vyezdnye_veterinary,746
53989,Дизайн аквариумов,dizajjn_akvariumov,746
59284,Животноводство,zhivotnovodstvo,746
51368,Зооателье,zooatele,746
19661,Зоогостиницы,zoogostinicy,746
52958,Зоотакси,zootaksi,746
380,Зоотовары,zootovary,746
112654,Кинологи,kinologi,746
156,Клубы домашних животных и питомники,kluby_domashnikh_zhivotnykh_i_pitomniki,746
110488,Курсы груминга,kursy_gruminga,746
22064,Приюты для животных,priyuty_dlya_zhivotnykh,746
51096,Ритуальные услуги для животных,ritualnye_uslugi_dlya_zhivotnykh,746
113084,Рыбные хозяйства,rybnye_khozyajjstva,746
1667,Сельхозкорма,selkhozkorma,746
16414,Уход за животными,ukhod_za_zhivotnymi,746
6547,Торговые комплексы / Спецмагазины,torgovye_kompleksy_specmagaziny,
53304,Аксессуары для ванных комнат,aksessuary_dlya_vannykh_komnat,6547
110512,Ароматовары,aromatovary,6547
54644,Валяльно-войлочные изделия,valyalno_vojjlochnye_izdeliya,6547
12127,Гипермаркеты,gipermarkety,6547
54450,Гостиничные принадлежности,gostinichnye_prinadlezhnosti,6547
112614,Дарксторы,darkstory,6547
47633,Доставка продуктов,dostavka_produktov,6547
22159,Доставка цветов,dostavka_cvetov,6547
50850,Картографическая продукция,kartograficheskaya_produkciya,6547
21448,Комиссионные магазины,komissionnye_magaziny,6547
45018,Магазины подарочных сертификатов,magaziny_podarochnykh_sertifikatov,6547
51202,Металлоискатели,metalloiskateli,6547
54452,Надувная мебель и бассейны,naduvnaya_mebel_i_bassejjny,6547
110325,Надувные конструкции,naduvnye_konstrukcii,6547
54067,Настольные игры,nastolnye_igry,6547
110333,Национальные товары,nacionalnye_tovary,6547
112441,Новогодние сладкие подарки,novogodnie_sladkie_podarki,6547
10905,Новогодние товары,novogodnie_tovary,6547
52243,Ножи,nozhi,6547
110446,Объёмные надписи и фигуры,objomnye_nadpisi_i_figury,6547
112629,Оружейные магазины,oruzhejjnye_magaziny,6547
67545,"Покупка драгметаллов, ювелирных изделий",pokupka_dragmetallov_yuvelirnykh_izdelijj,6547
53833,Продажа живых бабочек,prodazha_zhivykh_babochek,6547
51362,Радиоуправляемые модели,radioupravlyaemye_modeli,6547
376,Рынки,rynki,6547
110484,Сборные модели,sbornye_modeli,6547
51103,Скидочные купоны,skidochnye_kupony,6547
102026,Сувенирные композиции,suvenirnye_kompozicii,6547
510,Сувениры,suveniry,6547
350,Супермаркеты,supermarkety,6547
110451,Товары для аквапечати,tovary_dlya_akvapechati,6547
58634,Товары для аэрографии,tovary_dlya_aehrografii,6547
12178,Товары для бань и саун,tovary_dlya_ban_i_saun,6547
110938,Товары для пиво- и самогоноварения,tovary_dlya_pivo_i_samogonovareniya,6547
71642,Товары для праздников,tovary_dlya_prazdnikov,6547
58849,Товары для пчеловодства,tovary_dlya_pchelovodstva,6547
15502,Товары для творчества,tovary_dlya_tvorchestva,6547
19499,Торгово-развлекательные центры,torgovo_razvlekatelnye_centry,6547
611,Торговые центры,torgovye_centry,6547
110346,ТЦ товаров для интерьера и ремонта,tc_tovarov_dlya_interera_i_remonta,6547
110480,Украшения для пирсинга,ukrasheniya_dlya_pirsinga,6547
389,Цветы,cvety,6547
390,Часы,chasy,6547
19745,Эзотерические товары,ehzotericheskie_tovary,6547
211,Эротические товары,ehroticheskie_tovary,6547
391,Ювелирные изделия,yuvelirnye_izdeliya,6547
50076,Ювелирные камни,yuvelirnye_kamni,6547
5788,Ювелирные мастерские,yuvelirnye_masterskie,6547
12,Транспорт / Грузоперевозки,transport_gruzoperevozki,
400,Авиабилеты,aviabilety,12
402,Авиагрузоперевозки,aviagruzoperevozki,12
113076,Авиакассы,aviakassy,12
401,Авиакомпании,aviakompanii,12
55874,Авиатакси,aviataksi,12
16968,Авиатехника,aviatekhnika,12
16212,Автобусные билеты,avtobusnye_bilety,12
113077,Автобусные кассы,avtobusnye_kassy,12
416,Автовокзалы,avtovokzaly,12
52968,Автодома,avtodoma,12
18436,Автомобилестроение,avtomobilestroenie,12
54409,Автомобильные номера,avtomobilnye_nomera,12
342,Автоэкспертиза,avtoehkspertiza,12
5799,Агентирование морских судов,agentirovanie_morskikh_sudov,12
110309,Аренда ж/д тупика,arenda_zh_d_tupika,12
1156,Аренда спецтехники,arenda_spectekhniki,12
517,Аэропорты,aehroporty,12
60732,Билеты на горнолыжные подъёмники,bilety_na_gornolyzhnye_podjomniki,12
12075,Бункеровка судов,bunkerovka_sudov,12
8533,Гаражные кооперативы,garazhnye_kooperativy,12
721,Городские автогрузоперевозки,gorodskie_avtogruzoperevozki,12
13306,Грузчики,gruzchiki,12
18471,Дорожные устройства,dorozhnye_ustrojjstva,12
7960,Железнодорожное оборудование,zheleznodorozhnoe_oborudovanie,12
421,Железнодорожные билеты,zheleznodorozhnye_bilety,12
422,Железнодорожные вокзалы,zheleznodorozhnye_vokzaly,12
423,Железнодорожные грузоперевозки,zheleznodorozhnye_gruzoperevozki,12
113078,Железнодорожные кассы,zheleznodorozhnye_kassy,12
728,Заказ автобусов,zakaz_avtobusov,12
112440,Заказ трансфера,zakaz_transfera,12
112697,Залы ожидания повышенного комфорта,zaly_ozhidaniya_povyshennogo_komforta,12
10106,Запчасти для судов,zapchasti_dlya_sudov,12
113079,Кассы речного транспорта,kassy_rechnogo_transporta,12
49573,Коллективные автостоянки,kollektivnye_avtostoyanki,12
55727,Контейнеры для грузоперевозок,kontejjnery_dlya_gruzoperevozok,12
7949,Материалы для ж/д путей,materialy_dlya_zh_d_putejj,12
103524,Междугородные / Международные пассажирские перевозки,mezhdugorodnye_mezhdunarodnye_passazhirskie_perevozki,12
417,Междугородные автогрузоперевозки,mezhdugorodnye_avtogruzoperevozki,12
9741,Международные грузоперевозки,mezhdunarodnye_gruzoperevozki,12
535,Метрополитен,metropoliten,12
419,Морские и речные грузоперевозки,morskie_i_rechnye_gruzoperevozki,12
9961,Морские порты,morskie_porty,12
9505,Морской вокзал,morskojj_vokzal,12
429,Мототехника,mototekhnika,12
16796,Обслуживание судового оборудования,obsluzhivanie_sudovogo_oborudovaniya,12
12486,Оформление купли-продажи автомобилей,oformlenie_kupli_prodazhi_avtomobilejj,12
4535,Пассажирские транспортные предприятия,passazhirskie_transportnye_predpriyatiya,12
110400,Перевозка людей с ограниченными возможностями,perevozka_lyudejj_s_ogranichennymi_vozmozhnostyami,12
111502,Подбор автомобиля перед покупкой,podbor_avtomobilya_pered_pokupkojj,12
112640,Помощь в регистрации переоборудования авто,pomoshh_v_registracii_pereoborudovaniya_avto,12
113081,Пригородные вокзалы,prigorodnye_vokzaly,12
112673,Пригородные кассы,prigorodnye_kassy,12
113080,Причалы,prichaly,12
665,Продажа автобусов,prodazha_avtobusov,12
53308,Продажа бронированных автомобилей,prodazha_bronirovannykh_avtomobilejj,12
428,Продажа грузовых автомобилей,prodazha_gruzovykh_avtomobilejj,12
431,Продажа легковых автомобилей,prodazha_legkovykh_avtomobilejj,12
21493,Проездные и транспортные карты,proezdnye_i_transportnye_karty,12
18974,Производство автокомплектующих,proizvodstvo_avtokomplektuyushhikh,12
418,Прокат автотранспорта,prokat_avtotransporta,12
18989,Прокат водно-спортивной техники,prokat_vodno_sportivnojj_tekhniki,12
112611,Пункты выдачи интернет-заказов,punkty_vydachi_internet_zakazov,12
9529,Ремонт водно-спортивной техники,remont_vodno_sportivnojj_tekhniki,12
